,Zip Code,Year,Median Income (dollars)
4732,77025,2013,65082.75
4733,77025,2014,65663.33333333333
4734,77025,2015,66084.625
4735,77025,2016,67094.70833333333
4736,77026,2011,21434.0
4737,77026,2012,20765.583333333332
4738,77026,2013,20104.666666666664
4739,77026,2014,20734.125
4740,77026,2015,21826.291666666668
4741,77026,2016,23927.666666666668
4742,77027,2011,81076.0
4743,77027,2012,81144.25
4744,77027,2013,81450.625
4745,77027,2014,81865.20833333333
4746,77027,2015,85958.58333333333
4747,77027,2016,88839.95833333333
4748,77028,2011,30807.0
4749,77028,2012,31187.25
4750,77028,2013,30360.666666666668
4751,77028,2014,30499.958333333332
4752,77028,2015,30634.541666666668
4753,77028,2016,29584.125
4754,77029,2011,31037.0
4755,77029,2012,30914.583333333332
4756,77029,2013,31300.666666666668
4757,77029,2014,30796.333333333332
4758,77029,2015,29357.083333333332
4759,77029,2016,30150.625
4760,77030,2011,75968.0
4761,77030,2012,71538.25
4762,77030,2013,68434.58333333333
4763,77030,2014,70116.41666666667
4764,77030,2015,71514.04166666667
4765,77030,2016,72861.25
4766,77031,2011,42966.0
4767,77031,2012,42317.625
4768,77031,2013,40419.70833333333
4769,77031,2014,38952.45833333333
4770,77031,2015,39278.25
4771,77031,2016,40972.70833333333
4772,77032,2011,22447.0
4773,77032,2012,22415.583333333332
4774,77032,2013,22930.666666666668
4775,77032,2014,23374.916666666668
4776,77032,2015,23436.125
4777,77032,2016,24886.291666666668
4778,77033,2011,30561.0
4779,77033,2012,29450.041666666668
4780,77033,2013,27839.416666666668
4781,77033,2014,27734.041666666668
4782,77033,2015,28515.0
4783,77033,2016,30032.333333333332
4784,77034,2011,42997.0
4785,77034,2012,43821.416666666664
4786,77034,2013,44186.416666666664
4787,77034,2014,44404.416666666664
4788,77034,2015,44278.291666666664
4789,77034,2016,44603.208333333336
4790,77035,2011,39059.0
4791,77035,2012,37483.83333333333
4792,77035,2013,36256.08333333333
4793,77035,2014,37220.875
4794,77035,2015,38464.125
4795,77035,2016,38802.33333333333
4796,77036,2011,28450.0
4797,77036,2012,28301.041666666668
4798,77036,2013,28224.291666666668
4799,77036,2014,28086.708333333332
4800,77036,2015,27539.041666666668
4801,77036,2016,27405.5
4802,77037,2011,38013.0
4803,77037,2012,36307.291666666664
4804,77037,2013,35218.25
4805,77037,2014,35903.125
4806,77037,2015,36928.83333333333
4807,77037,2016,38600.0
4808,77038,2011,40581.0
4809,77038,2012,39587.041666666664
4810,77038,2013,38428.58333333333
4811,77038,2014,39025.58333333333
4812,77038,2015,40215.70833333333
4813,77038,2016,40727.041666666664
4814,77039,2011,40889.0
4815,77039,2012,40127.416666666664
4816,77039,2013,38770.166666666664
4817,77039,2014,37683.83333333333
4818,77039,2015,36911.541666666664
4819,77039,2016,36288.20833333333
4820,77040,2011,53666.0
4821,77040,2012,53485.083333333336
4822,77040,2013,53257.25
4823,77040,2014,53215.125
4824,77040,2015,52564.041666666664
4825,77040,2016,53335.916666666664
4826,77041,2011,69246.0
4827,77041,2012,69878.125
4828,77041,2013,70518.625
4829,77041,2014,72456.16666666667
4830,77041,2015,74651.04166666667
4831,77041,2016,75522.45833333333
4832,77042,2011,48438.0
4833,77042,2012,47596.791666666664
4834,77042,2013,46491.75
4835,77042,2014,45749.5
4836,77042,2015,44924.708333333336
4837,77042,2016,45529.125
4838,77043,2011,53615.0
4839,77043,2012,52882.666666666664
4840,77043,2013,53398.333333333336
4841,77043,2014,53405.125
4842,77043,2015,55878.875
4843,77043,2016,58521.75
4844,77044,2011,63892.0
4845,77044,2012,65134.583333333336
4846,77044,2013,69747.45833333333
4847,77044,2014,73678.58333333333
4848,77044,2015,74054.70833333333
4849,77044,2016,72671.66666666667
4850,77045,2011,40512.0
4851,77045,2012,38759.166666666664
4852,77045,2013,37100.5
4853,77045,2014,38072.166666666664
4854,77045,2015,39815.166666666664
4855,77045,2016,42764.083333333336
4856,77046,2011,79185.0
4857,77046,2012,82845.58333333333
4858,77046,2013,85699.25
4859,77046,2014,92725.875
4860,77046,2015,98413.20833333333
4861,77046,2016,87594.45833333333
4862,77047,2011,47306.0
4863,77047,2012,48562.125
4864,77047,2013,49419.708333333336
4865,77047,2014,49666.875
4866,77047,2015,50108.041666666664
4867,77047,2016,51423.666666666664
4868,77048,2011,32500.0
4869,77048,2012,34786.375
4870,77048,2013,36773.541666666664
4871,77048,2014,38555.666666666664
4872,77048,2015,40232.375
4873,77048,2016,40228.25
4874,77049,2011,53695.0
4875,77049,2012,51792.125
4876,77049,2013,50271.916666666664
4877,77049,2014,51405.333333333336
4878,77049,2015,52292.958333333336
4879,77049,2016,52529.666666666664
4880,77050,2011,47083.0
4881,77050,2012,47002.291666666664
4882,77050,2013,45521.875
4883,77050,2014,47170.75
4884,77050,2015,52243.625
4885,77050,2016,53667.458333333336
4886,77051,2011,23147.0
4887,77051,2012,23327.916666666668
4888,77051,2013,23177.125
4889,77051,2014,23091.708333333332
4890,77051,2015,23559.291666666668
4891,77051,2016,25526.333333333332
4892,77053,2011,43835.0
4893,77053,2012,45008.25
4894,77053,2013,46308.125
4895,77053,2014,45968.375
4896,77053,2015,45909.5
4897,77053,2016,44760.958333333336
4898,77054,2011,39561.0
4899,77054,2012,41124.25
4900,77054,2013,42039.125
4901,77054,2014,42523.83333333333
4902,77054,2015,44738.875
4903,77054,2016,46358.625
4904,77055,2011,45090.0
4905,77055,2012,44212.5
4906,77055,2013,45375.041666666664
4907,77055,2014,46053.708333333336
4908,77055,2015,45300.833333333336
4909,77055,2016,46673.166666666664
4910,77056,2011,89197.0
4911,77056,2012,89820.45833333333
4912,77056,2013,91821.875
4913,77056,2014,92772.16666666667
4914,77056,2015,92857.91666666667
4915,77056,2016,96240.79166666667
4916,77057,2011,56080.0
4917,77057,2012,55285.916666666664
4918,77057,2013,54603.166666666664
4919,77057,2014,53526.916666666664
4920,77057,2015,54881.666666666664
4921,77057,2016,57403.0
4922,77058,2011,52114.0
4923,77058,2012,52518.625
4924,77058,2013,51088.666666666664
4925,77058,2014,49557.041666666664
4926,77058,2015,50796.416666666664
4927,77058,2016,51387.541666666664
4928,77059,2011,131456.0
4929,77059,2012,133589.08333333334
4930,77059,2013,135914.54166666666
4931,77059,2014,134070.25
4932,77059,2015,130116.04166666667
4933,77059,2016,130056.45833333333
4934,77060,2011,27911.0
4935,77060,2012,28356.791666666668
4936,77060,2013,28201.0
4937,77060,2014,27033.375
4938,77060,2015,26178.375
4939,77060,2016,26764.791666666668
4940,77061,2011,33904.0
4941,77061,2012,32793.583333333336
4942,77061,2013,33323.0
4943,77061,2014,33881.333333333336
4944,77061,2015,33586.916666666664
4945,77061,2016,34881.0
4946,77062,2011,87288.0
4947,77062,2012,88159.54166666667
4948,77062,2013,88389.45833333333
4949,77062,2014,85778.16666666667
4950,77062,2015,83996.45833333333
4951,77062,2016,83726.54166666667
4952,77063,2011,46074.0
4953,77063,2012,48449.75
4954,77063,2013,50142.041666666664
4955,77063,2014,48106.083333333336
4956,77063,2015,46434.416666666664
4957,77063,2016,45410.208333333336
4958,77064,2011,64453.0
4959,77064,2012,64719.5
4960,77064,2013,63680.208333333336
4961,77064,2014,63489.666666666664
4962,77064,2015,63887.333333333336
4963,77064,2016,65490.375
4964,77065,2011,58284.0
4965,77065,2012,57106.416666666664
4966,77065,2013,55016.375
4967,77065,2014,55309.75
4968,77065,2015,54947.833333333336
4969,77065,2016,54396.791666666664
4970,77066,2011,61204.0
4971,77066,2012,61553.916666666664
4972,77066,2013,60769.375
4973,77066,2014,60011.0
4974,77066,2015,60507.541666666664
4975,77066,2016,60179.0
4976,77067,2011,38093.0
4977,77067,2012,37638.541666666664
4978,77067,2013,37283.791666666664
4979,77067,2014,37858.25
4980,77067,2015,38538.041666666664
4981,77067,2016,38347.875
4982,77068,2011,72069.0
4983,77068,2012,72979.54166666667
4984,77068,2013,70605.625
4985,77068,2014,70104.625
4986,77068,2015,71576.66666666667
4987,77068,2016,77041.5
4988,77069,2011,67895.0
4989,77069,2012,67332.20833333333
4990,77069,2013,67743.79166666667
4991,77069,2014,66329.95833333333
4992,77069,2015,66188.0
4993,77069,2016,66366.20833333334
4994,77070,2011,69122.0
4995,77070,2012,69941.0
4996,77070,2013,69824.20833333333
4997,77070,2014,69947.70833333333
4998,77070,2015,70251.20833333333
4999,77070,2016,70740.95833333333
5000,77071,2011,44867.0
5001,77071,2012,44916.291666666664
5002,77071,2013,45490.458333333336
5003,77071,2014,46796.833333333336
5004,77071,2015,47168.916666666664
5005,77071,2016,45762.208333333336
5006,77072,2011,36457.0
5007,77072,2012,36081.083333333336
5008,77072,2013,35599.958333333336
5009,77072,2014,36372.541666666664
5010,77072,2015,37098.041666666664
5011,77072,2016,38166.625
5012,77073,2011,50017.0
5013,77073,2012,50411.333333333336
5014,77073,2013,50994.708333333336
5015,77073,2014,51783.958333333336
5016,77073,2015,52910.541666666664
5017,77073,2016,52841.708333333336
5018,77074,2011,34512.0
5019,77074,2012,34859.75
5020,77074,2013,35724.375
5021,77074,2014,35239.583333333336
5022,77074,2015,34479.5
5023,77074,2016,34740.791666666664
5024,77075,2011,48901.0
5025,77075,2012,48270.5
5026,77075,2013,46569.166666666664
5027,77075,2014,46698.458333333336
5028,77075,2015,46776.791666666664
5029,77075,2016,47434.541666666664
5030,77076,2011,32243.0
5031,77076,2012,32525.208333333332
5032,77076,2013,31923.333333333332
5033,77076,2014,30773.791666666668
5034,77076,2015,30776.75
5035,77076,2016,31546.375
5036,77077,2011,60398.0
5037,77077,2012,61104.333333333336
5038,77077,2013,60757.333333333336
5039,77077,2014,61488.75
5040,77077,2015,63203.791666666664
5041,77077,2016,63635.916666666664
5042,77078,2011,33995.0
5043,77078,2012,33153.25
5044,77078,2013,31318.125
5045,77078,2014,29268.416666666668
5046,77078,2015,29843.833333333332
5047,77078,2016,31617.416666666668
5048,77079,2011,92460.0
5049,77079,2012,93794.66666666667
5050,77079,2013,95284.20833333333
5051,77079,2014,97788.70833333333
5052,77079,2015,100038.375
5053,77079,2016,101112.33333333333
5054,77080,2011,36453.0
5055,77080,2012,36295.375
5056,77080,2013,37243.70833333333
5057,77080,2014,38293.33333333333
5058,77080,2015,39802.33333333333
5059,77080,2016,41146.58333333333
5060,77081,2011,28949.0
5061,77081,2012,28320.666666666668
5062,77081,2013,27221.333333333332
5063,77081,2014,26984.75
5064,77081,2015,27188.833333333332
5065,77081,2016,27460.0
5066,77082,2011,49163.0
5067,77082,2012,49595.791666666664
5068,77082,2013,50141.833333333336
5069,77082,2014,50619.0
5070,77082,2015,50308.458333333336
5071,77082,2016,49819.5
5072,77083,2011,57517.0
5073,77083,2012,55958.083333333336
5074,77083,2013,54227.333333333336
5075,77083,2014,52901.833333333336
5076,77083,2015,52058.75
5077,77083,2016,53802.708333333336
5078,77084,2011,62025.0
5079,77084,2012,62145.791666666664
5080,77084,2013,62538.875
5081,77084,2014,63796.291666666664
5082,77084,2015,64080.541666666664
5083,77084,2016,65393.708333333336
5084,77085,2011,51278.0
5085,77085,2012,51262.833333333336
5086,77085,2013,50283.666666666664
5087,77085,2014,49685.916666666664
5088,77085,2015,53274.208333333336
5089,77085,2016,54641.208333333336
5090,77086,2011,43892.0
5091,77086,2012,43769.041666666664
5092,77086,2013,42779.375
5093,77086,2014,42328.45833333333
5094,77086,2015,41977.041666666664
5095,77086,2016,41278.041666666664
5096,77087,2011,39613.0
5097,77087,2012,40060.95833333333
5098,77087,2013,39501.291666666664
5099,77087,2014,37669.70833333333
5100,77087,2015,34307.916666666664
5101,77087,2016,33279.041666666664
5102,77088,2011,41104.0
5103,77088,2012,41083.95833333333
5104,77088,2013,40974.375
5105,77088,2014,41736.125
5106,77088,2015,42366.83333333333
5107,77088,2016,42292.5
5108,77089,2011,62640.0
5109,77089,2012,62849.625
5110,77089,2013,63088.75
5111,77089,2014,64248.708333333336
5112,77089,2015,65221.208333333336
5113,77089,2016,64988.291666666664
5114,77090,2011,40151.0
5115,77090,2012,39234.5
5116,77090,2013,37201.791666666664
5117,77090,2014,36998.70833333333
5118,77090,2015,37826.125
5119,77090,2016,38816.20833333333
5120,77091,2011,28510.0
5121,77091,2012,28775.416666666668
5122,77091,2013,28405.791666666668
5123,77091,2014,28295.708333333332
5124,77091,2015,29391.75
5125,77091,2016,30838.583333333332
5126,77092,2011,35647.0
5127,77092,2012,35597.166666666664
5128,77092,2013,36507.791666666664
5129,77092,2014,37351.375
5130,77092,2015,37221.58333333333
5131,77092,2016,37421.375
5132,77093,2011,32222.0
5133,77093,2012,31858.0
5134,77093,2013,31644.791666666668
5135,77093,2014,32461.666666666668
5136,77093,2015,32669.0
5137,77093,2016,31811.083333333332
5138,77094,2011,155256.0
5139,77094,2012,155429.875
5140,77094,2013,150670.04166666666
5141,77094,2014,152953.0
5142,77094,2015,164719.79166666666
5143,77094,2016,169279.25
5144,77095,2011,92815.0
5145,77095,2012,91155.875
5146,77095,2013,89557.54166666667
5147,77095,2014,88939.08333333333
5148,77095,2015,88277.66666666667
5149,77095,2016,88099.875
5150,77096,2011,66460.0
5151,77096,2012,65675.125
5152,77096,2013,64109.125
5153,77096,2014,61293.083333333336
5154,77096,2015,60107.958333333336
5155,77096,2016,59471.625
5156,77098,2011,76556.0
5157,77098,2012,77691.33333333333
5158,77098,2013,80415.125
5159,77098,2014,81966.58333333333
5160,77098,2015,81429.29166666667
5161,77098,2016,82423.75
5162,77099,2011,36306.0
5163,77099,2012,36074.708333333336
5164,77099,2013,35539.375
5165,77099,2014,36066.125
5166,77099,2015,35917.583333333336
5167,77099,2016,35829.75
5168,77301,2011,35689.0
5169,77301,2012,35037.375
5170,77301,2013,34275.291666666664
5171,77301,2014,34358.083333333336
5172,77301,2015,35409.916666666664
5173,77301,2016,37275.416666666664
5174,77302,2011,51157.0
5175,77302,2012,52900.083333333336
5176,77302,2013,56207.458333333336
5177,77302,2014,58499.541666666664
5178,77302,2015,59356.125
5179,77302,2016,60759.541666666664
5180,77303,2011,43941.0
5181,77303,2012,44651.666666666664
5182,77303,2013,45440.416666666664
5183,77303,2014,47123.791666666664
5184,77303,2015,47068.5
5185,77303,2016,47163.916666666664
5186,77304,2011,56667.0
5187,77304,2012,56463.333333333336
5188,77304,2013,57635.958333333336
5189,77304,2014,59047.0
5190,77304,2015,58550.0
5191,77304,2016,57800.75
5192,77306,2011,40713.0
5193,77306,2012,39945.45833333333
5194,77306,2013,40541.83333333333
5195,77306,2014,39855.08333333333
5196,77306,2015,38335.95833333333
5197,77306,2016,38657.20833333333
5198,77316,2011,68602.0
5199,77316,2012,68376.125
5200,77316,2013,70499.54166666667
5201,77316,2014,72279.79166666667
5202,77316,2015,74654.79166666667
5203,77316,2016,81306.79166666667
5204,77318,2011,74746.0
5205,77318,2012,71068.08333333333
5206,77318,2013,73501.58333333333
5207,77318,2014,74388.79166666667
5208,77318,2015,68060.375
5209,77318,2016,63535.25
5210,77320,2011,43777.0
5211,77320,2012,44444.875
5212,77320,2013,44533.333333333336
5213,77320,2014,44999.375
5214,77320,2015,44269.791666666664
5215,77320,2016,43889.625
5216,77327,2011,41556.0
5217,77327,2012,41778.08333333333
5218,77327,2013,44658.083333333336
5219,77327,2014,44750.916666666664
5220,77327,2015,42064.041666666664
5221,77327,2016,40899.45833333333
5222,77328,2011,49101.0
5223,77328,2012,50103.083333333336
5224,77328,2013,49487.958333333336
5225,77328,2014,48358.333333333336
5226,77328,2015,48929.375
5227,77328,2016,53559.458333333336
5228,77331,2011,48638.0
5229,77331,2012,42266.375
5230,77331,2013,39432.20833333333
5231,77331,2014,41604.125
5232,77331,2015,41522.166666666664
5233,77331,2016,43212.291666666664
5234,77334,2011,30074.0
5235,77334,2012,30837.75
5236,77334,2016,34242.166666666664
5237,77335,2011,29180.0
5238,77335,2012,28980.125
5239,77335,2013,26182.291666666668
5240,77335,2014,25138.833333333332
5241,77335,2015,29415.083333333332
5242,77335,2016,34232.25
5243,77336,2011,65212.0
5244,77336,2012,64201.791666666664
5245,77336,2013,63156.333333333336
5246,77336,2014,63438.625
5247,77336,2015,67433.95833333333
5248,77336,2016,67874.25
5249,77338,2011,47968.0
5250,77338,2012,48349.875
5251,77338,2013,48333.375
5252,77338,2014,47768.666666666664
5253,77338,2015,47562.708333333336
5254,77338,2016,48059.333333333336
5255,77339,2011,75176.0
5256,77339,2012,73325.125
5257,77339,2013,72504.33333333333
5258,77339,2014,72628.54166666667
5259,77339,2015,71719.0
5260,77339,2016,70901.41666666667
5261,77340,2011,30542.0
5262,77340,2012,31644.833333333332
5263,77340,2013,31686.958333333332
5264,77340,2014,32197.25
5265,77340,2015,33158.666666666664
5266,77340,2016,33660.666666666664
5267,77345,2011,123616.0
5268,77345,2012,123853.79166666667
5269,77345,2013,121700.375
5270,77345,2014,120529.16666666667
5271,77345,2015,122134.54166666667
5272,77345,2016,124576.04166666667
5273,77346,2011,86581.0
5274,77346,2012,87083.125
5275,77346,2013,86974.45833333333
5276,77346,2014,87256.95833333333
5277,77346,2015,89090.25
5278,77346,2016,90836.41666666667
5279,77350,2011,82232.0
5280,77350,2012,83280.125
5281,77350,2013,85464.83333333333
5282,77350,2014,56150.583333333336
5283,77350,2015,26241.291666666668
5284,77350,2016,21038.041666666664
5285,77351,2011,37227.0
5286,77351,2012,38816.25
5287,77351,2013,40055.916666666664
5288,77351,2014,40884.58333333333
5289,77351,2015,41733.041666666664
5290,77351,2016,42487.33333333333
5291,77354,2011,75396.0
5292,77354,2012,73808.91666666667
5293,77354,2013,73984.29166666667
5294,77354,2014,76558.70833333333
5295,77354,2015,79472.16666666667
5296,77354,2016,83123.79166666667
5297,77355,2011,65108.0
5298,77355,2012,65799.70833333333
5299,77355,2013,69061.375
5300,77355,2014,71676.45833333333
5301,77355,2015,73118.08333333333
5302,77355,2016,76168.08333333333
5303,77356,2011,78082.0
5304,77356,2012,78759.625
5305,77356,2013,78802.16666666667
5306,77356,2014,80426.5
5307,77356,2015,82874.33333333333
5308,77356,2016,78385.58333333333
5309,77357,2011,47976.0
5310,77357,2012,49946.583333333336
5311,77357,2013,50186.708333333336
5312,77357,2014,46581.041666666664
5313,77357,2015,44358.625
5314,77357,2016,45127.75
5315,77358,2011,60837.0
5316,77358,2012,57336.75
5317,77358,2013,56152.208333333336
5318,77358,2014,55797.0
5319,77358,2015,50531.458333333336
5320,77358,2016,49963.666666666664
5321,77359,2011,23611.0
5322,77359,2012,30318.458333333332
5323,77359,2013,36347.166666666664
5324,77359,2014,40473.95833333333
5325,77359,2016,58557.375
5326,77360,2011,30856.0
5327,77360,2012,31347.833333333332
5328,77360,2013,32097.666666666668
5329,77360,2014,33141.583333333336
5330,77360,2015,34045.458333333336
5331,77360,2016,36228.0
5332,77362,2011,65327.0
5333,77362,2012,62667.416666666664
5334,77362,2013,59961.458333333336
5335,77362,2014,58481.833333333336
5336,77362,2015,58194.625
5337,77362,2016,58691.666666666664
5338,77363,2011,47130.0
5339,77363,2012,47556.291666666664
5340,77363,2013,47334.708333333336
5341,77363,2014,44064.333333333336
5342,77363,2015,42991.791666666664
5343,77363,2016,44439.708333333336
5344,77364,2011,47301.0
5345,77364,2012,51451.791666666664
5346,77364,2013,49347.458333333336
5347,77364,2014,44322.541666666664
5348,77364,2015,43347.20833333333
5349,77364,2016,34474.458333333336
5350,77365,2011,58242.0
5351,77365,2012,55920.416666666664
5352,77365,2013,56205.541666666664
5353,77365,2014,58630.083333333336
5354,77365,2015,60463.625
5355,77365,2016,65043.125
5356,77367,2011,54167.0
5357,77367,2012,55347.291666666664
5358,77367,2013,66751.41666666666
5359,77367,2014,76244.45833333333
5360,77367,2015,61774.625
5361,77367,2016,48882.0
5362,77368,2011,14706.0
5363,77368,2012,38152.58333333333
5364,77368,2013,58094.916666666664
5365,77368,2014,58541.666666666664
5366,77368,2015,58614.708333333336
5367,77369,2011,35436.0
5368,77369,2012,34015.208333333336
5369,77369,2013,25593.666666666668
5370,77369,2014,18956.333333333332
5371,77369,2015,19622.666666666664
5372,77369,2016,29061.041666666668
5373,77371,2011,38359.0
5374,77371,2012,37659.70833333333
5375,77371,2013,37895.125
5376,77371,2014,36134.208333333336
5377,77371,2015,32488.75
5378,77371,2016,34025.458333333336
5379,77372,2011,48770.0
5380,77372,2012,47252.25
5381,77372,2013,45387.333333333336
5382,77372,2014,43135.041666666664
5383,77372,2015,43293.291666666664
5384,77372,2016,45796.25
5385,77373,2011,67742.0
5386,77373,2012,68750.58333333333
5387,77373,2013,68595.41666666667
5388,77373,2014,67591.41666666667
5389,77373,2015,67042.58333333333
5390,77373,2016,66898.33333333333
5391,77374,2011,101500.0
5392,77374,2012,78528.45833333333
5393,77374,2013,63645.875
5394,77374,2014,66230.33333333334
5395,77374,2015,55242.958333333336
5396,77374,2016,54192.958333333336
5397,77375,2011,59324.0
5398,77375,2012,60482.625
5399,77375,2013,61094.125
5400,77375,2014,61409.791666666664
5401,77375,2015,65024.166666666664
5402,77375,2016,68398.375
5403,77376,2011,31284.0
5404,77376,2012,32469.166666666668
5405,77376,2013,24704.583333333332
5406,77376,2014,26165.541666666668
5407,77376,2015,33589.625
5408,77376,2016,33885.041666666664
5409,77377,2011,94083.0
5410,77377,2012,95462.625
5411,77377,2013,91670.5
5412,77377,2014,90946.08333333333
5413,77377,2015,94180.83333333333
5414,77377,2016,93297.75
5415,77378,2011,46268.0
5416,77378,2012,46680.208333333336
5417,77378,2013,47628.625
5418,77378,2014,47239.541666666664
5419,77378,2015,46867.208333333336
5420,77378,2016,47142.0
5421,77379,2011,101715.0
5422,77379,2012,101226.95833333333
5423,77379,2013,99122.91666666667
5424,77379,2014,97785.16666666667
5425,77379,2015,98119.125
5426,77379,2016,99776.91666666667
5427,77380,2011,68669.0
5428,77380,2012,67341.91666666667
5429,77380,2013,66975.70833333333
5430,77380,2014,68235.125
5431,77380,2015,68030.45833333333
5432,77380,2016,68054.79166666667
5433,77381,2011,107048.0
5434,77381,2012,104651.66666666667
5435,77381,2013,101951.79166666667
5436,77381,2014,101515.70833333333
5437,77381,2015,102873.29166666667
5438,77381,2016,103169.20833333333
5439,77382,2011,126539.0
5440,77382,2012,127270.25
5441,77382,2013,129879.625
5442,77382,2014,134189.45833333334
5443,77382,2015,139276.95833333334
5444,77382,2016,139131.79166666666
5445,77384,2011,79682.0
5446,77384,2012,79664.125
5447,77384,2013,79856.45833333333
5448,77384,2014,80737.79166666667
5449,77384,2015,79279.91666666667
5450,77384,2016,78270.625
5451,77385,2011,76036.0
5452,77385,2012,79143.54166666667
5453,77385,2013,81990.75
5454,77385,2014,84492.79166666667
5455,77385,2015,86549.875
5456,77385,2016,88853.45833333333
5457,77386,2011,81347.0
5458,77386,2012,82494.79166666667
5459,77386,2013,83076.54166666667
5460,77386,2014,83934.875
5461,77386,2015,86717.75
5462,77386,2016,91066.83333333333
5463,77388,2011,84421.0
5464,77388,2012,82920.04166666667
5465,77388,2013,82346.58333333333
5466,77388,2014,82460.95833333333
5467,77388,2015,82419.75
5468,77388,2016,83504.45833333333
5469,77389,2011,87675.0
5470,77389,2012,90390.91666666667
5471,77389,2013,96487.70833333333
5472,77389,2014,101057.79166666667
5473,77389,2015,103956.20833333333
5474,77389,2016,111041.54166666667
5475,77396,2011,58739.0
5476,77396,2012,58758.5
5477,77396,2013,57583.333333333336
5478,77396,2014,57043.541666666664
5479,77396,2015,58299.625
5480,77396,2016,60064.291666666664
5481,77401,2011,136000.0
5482,77401,2012,142315.83333333334
5483,77401,2013,146122.20833333334
5484,77401,2014,149821.66666666666
5485,77401,2015,158738.41666666666
5486,77401,2016,166409.08333333334
5487,77406,2011,115322.0
5488,77406,2012,113448.375
5489,77406,2013,111013.125
5490,77406,2014,108189.08333333333
5491,77406,2015,108460.91666666667
5492,77406,2016,110968.79166666667
5493,77407,2011,83272.0
5494,77407,2012,82646.375
5495,77407,2013,83797.25
5496,77407,2014,85124.75
5497,77407,2015,86895.875
5498,77407,2016,88759.91666666667
5499,77412,2011,14036.0
5500,77412,2012,14137.291666666666
5501,77412,2013,22768.875
5502,77412,2014,32166.666666666668
5503,77412,2015,48551.875
5504,77412,2016,60837.916666666664
5505,77414,2011,42158.0
5506,77414,2012,41788.58333333333
5507,77414,2013,42402.25
5508,77414,2014,42164.95833333333
5509,77414,2015,41795.541666666664
5510,77414,2016,42502.166666666664
5511,77415,2012,48317.0
5512,77417,2011,48542.0
5513,77417,2012,47733.291666666664
5514,77417,2013,40973.666666666664
5515,77417,2014,34027.625
5516,77417,2015,38025.0
5517,77417,2016,42196.791666666664
5518,77418,2011,46095.0
5519,77418,2012,45313.375
5520,77418,2013,45517.583333333336
5521,77418,2014,47993.625
5522,77418,2015,50088.125
5523,77418,2016,51007.416666666664
5524,77419,2011,23365.0
5525,77419,2012,22782.166666666668
5526,77419,2013,22055.0
5527,77419,2014,22167.916666666668
5528,77419,2015,23864.791666666668
5529,77419,2016,31204.791666666668
5530,77420,2011,25852.0
5531,77420,2012,26317.291666666668
5532,77420,2013,27225.041666666668
5533,77420,2014,31139.125
5534,77420,2015,34416.125
5535,77420,2016,42164.333333333336
5536,77422,2011,53342.0
5537,77422,2012,50648.833333333336
5538,77422,2013,48853.166666666664
5539,77422,2014,49982.416666666664
5540,77422,2015,49962.041666666664
5541,77422,2016,50165.666666666664
5542,77423,2011,37213.0
5543,77423,2012,36824.08333333333
5544,77423,2013,36588.166666666664
5545,77423,2014,36945.95833333333
5546,77423,2015,39364.375
5547,77423,2016,44056.375
5548,77426,2011,55222.0
5549,77426,2012,50813.375
5550,77426,2013,52140.541666666664
5551,77426,2014,50220.083333333336
5552,77426,2015,44825.583333333336
5553,77426,2016,54624.958333333336
5554,77429,2011,98100.0
5555,77429,2012,97373.625
5556,77429,2013,96724.33333333333
5557,77429,2014,97505.33333333333
5558,77429,2015,99236.95833333333
5559,77429,2016,100896.58333333333
5560,77430,2011,68578.0
5561,77430,2012,68836.91666666667
5562,77430,2013,68965.54166666667
5563,77430,2014,72349.70833333333
5564,77430,2015,75286.66666666667
5565,77430,2016,72611.125
5566,77433,2011,92150.0
5567,77433,2012,92145.66666666667
5568,77433,2013,90579.83333333333
5569,77433,2014,91763.75
5570,77433,2015,95231.125
5571,77433,2016,98584.25
5572,77434,2011,37480.0
5573,77434,2012,35878.833333333336
5574,77434,2013,34838.708333333336
5575,77434,2014,34763.208333333336
5576,77434,2015,39498.5
5577,77434,2016,40449.08333333333
5578,77435,2011,51758.0
5579,77435,2012,50661.666666666664
5580,77435,2013,49663.583333333336
5581,77435,2014,49418.208333333336
5582,77435,2015,50110.333333333336
5583,77435,2016,51892.291666666664
5584,77437,2011,44487.0
5585,77437,2012,44352.125
5586,77437,2013,43891.875
5587,77437,2014,45201.25
5588,77437,2015,47468.625
5589,77437,2016,47994.083333333336
5590,77441,2011,107163.0
5591,77441,2012,110956.83333333333
5592,77441,2013,119332.33333333333
5593,77441,2014,130407.20833333333
5594,77441,2015,139354.375
5595,77441,2016,146027.70833333334
5596,77442,2011,60484.0
5597,77442,2012,46172.625
5598,77442,2013,34683.208333333336
5599,77442,2014,40995.70833333333
5600,77442,2015,46086.375
5601,77442,2016,45008.5
5602,77443,2011,19425.0
5603,77443,2012,20793.791666666664
5604,77444,2011,50263.0
5605,77444,2012,55106.583333333336
5606,77444,2013,59531.625
5607,77444,2014,61943.25
5608,77444,2015,58197.916666666664
5609,77444,2016,55569.708333333336
5610,77445,2011,41049.0
5611,77445,2012,42969.208333333336
5612,77445,2013,43766.333333333336
5613,77445,2014,43869.291666666664
5614,77445,2015,43418.541666666664
5615,77445,2016,42941.916666666664
5616,77446,2011,27237.0
5617,77446,2012,31798.916666666668
5618,77446,2013,34704.583333333336
5619,77446,2014,31076.541666666668
